,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA,AAPL,BMW.DE,NESN.SW,NIO,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,119.33761596679688,74.10591125488281,99.56551361083984,37.939998626708984,213.4633331298828,120.58999633789062,83.5,104.5,37.939998626708984,213.4633331298828,121.66000366210938,83.58000183105469,105.26000213623047,39.189998626708984,215.1666717529297,119.0,81.55000305175781,103.9800033569336,35.119998931884766,203.1666717529297,119.54000091552734,81.91000366210938,104.19999694824219,35.2400016784668,204.3333282470703,98844700.0,1331719.0,4793705.0,118082000.0,117674700.0
2021-03-26,119.95118713378906,74.36328125,99.2225112915039,36.130001068115234,206.23666381835938,121.20999908447266,83.79000091552734,104.13999938964844,36.130001068115234,206.23666381835938,121.4800033569336,84.5,104.4000015258789,36.650001525878906,214.60667419433594,118.91999816894531,83.47000122070312,103.4800033569336,34.0,199.9633331298828,120.3499984741211,84.13999938964844,104.27999877929688,35.650001525878906,213.9566650390625,94071200.0,1423694.0,5462736.0,163039700.0,101558400.0
2021-03-29,120.12931823730469,75.96964263916016,100.25151062011719,35.5099983215332,203.76333618164062,121.38999938964844,85.5999984741211,105.22000122070312,35.5099983215332,203.76333618164062,122.58000183105469,85.70999908447266,105.68000030517578,36.84000015258789,205.4933319091797,120.7300033569336,83.95999908447266,104.63999938964844,34.5,198.67333984375,121.6500015258789,84.5,104.72000122070312,35.2599983215332,205.2133331298828,80819200.0,1633417.0,3852204.0,83188200.0,85911000.0
2021-03-30,118.65479278564453,78.80963897705078,100.93751525878906,37.54999923706055,211.8733367919922,119.9000015258789,88.80000305175781,105.94000244140625,37.54999923706055,211.8733367919922,120.4000015258789,89.37000274658203,106.0,37.959999084472656,212.55332946777344,118.86000061035156,85.83000183105469,105.27999877929688,34.61000061035156,197.00332641601562,120.11000061035156,86.0,105.4000015258789,35.20000076293945,200.5833282470703,85671900.0,1876880.0,3668561.0,106153500.0,118297200.0
2021-03-31,120.88143157958984,78.51676177978516,100.36583709716797,38.97999954223633,222.64332580566406,122.1500015258789,88.47000122070312,105.33999633789062,38.97999954223633,222.64332580566406,123.5199966430664,89.47000122070312,106.37999725341797,39.25,224.0,121.1500015258789,87.66000366210938,105.19999694824219,37.45000076293945,213.70333862304688,121.6500015258789,88.69000244140625,106.0,38.959999084472656,215.5399932861328,118323800.0,1750689.0,4250004.0,98298400.0,100011900.0
2021-04-01,121.72258758544922,78.69426727294922,100.53734588623047,39.65999984741211,220.5833282470703,123.0,88.66999816894531,105.5199966430664,39.65999984741211,220.5833282470703,124.18000030517578,90.04000091552734,105.80000305175781,42.060001373291016,230.80667114257812,122.48999786376953,88.20999908447266,104.80000305175781,39.25,219.80667114257812,123.66000366210938,89.58999633789062,105.62000274658203,41.560001373291016,229.4566650390625,75089100.0,1547922.0,3785508.0,116305500.0,105895200.0
2021-04-05,124.59248352050781,,,39.310001373291016,230.35000610351562,125.9000015258789,,,39.310001373291016,230.35000610351562,126.16000366210938,,,40.650001525878906,236.05332946777344,123.06999969482422,,,38.720001220703125,228.23333740234375,123.87000274658203,,,40.540000915527344,235.90333557128906,88651200.0,,,71418400.0,125528400.0
2021-04-06,124.8992691040039,79.51963806152344,101.2614517211914,40.0,230.5399932861328,126.20999908447266,89.5999984741211,106.27999877929688,40.0,230.5399932861328,127.12999725341797,90.68000030517578,106.76000213623047,40.38999938964844,232.18333435058594,125.6500015258789,89.44999694824219,105.95999908447266,38.41999816894531,227.1233367919922,126.5,89.5999984741211,106.0,38.83000183105469,230.10000610351562,80171300.0,1390616.0,6066711.0,67969400.0,84815400.0
2021-04-07,126.57170867919922,79.04925537109375,101.94746398925781,37.27000045776367,223.6566619873047,127.9000015258789,89.06999969482422,107.0,37.27000045776367,223.6566619873047,127.91999816894531,90.52999877929688,107.37999725341797,39.849998474121094,230.4600067138672,125.13999938964844,88.62999725341797,106.41999816894531,36.95000076293945,222.6133270263672,125.83000183105469,89.61000061035156,106.5,39.70000076293945,229.0,83466700.0,843541.0,4862177.0,80022800.0,78928200.0
2021-04-08,129.0061492919922,78.2505111694336,103.14796447753906,38.70000076293945,227.93333435058594,130.36000061035156,88.16999816894531,108.26000213623047,38.70000076293945,227.93333435058594,130.38999938964844,90.05999755859375,108.5199966430664,39.18000030517578,229.85000610351562,128.52000427246094,87.22000122070312,106.95999908447266,37.470001220703125,223.88333129882812,128.9499969482422,89.9000015258789,107.12000274658203,37.619998931884766,225.7933349609375,88844600.0,1402345.0,3909265.0,63692000.0,71772900.0
2021-04-09,131.6187286376953,78.09963989257812,103.66246795654297,38.119998931884766,225.67333984375,133.0,88.0,108.80000305175781,38.119998931884766,225.67333984375,133.0399932861328,88.44999694824219,108.87999725341797,38.36000061035156,226.99000549316406,129.47000122070312,87.69000244140625,108.19999694824219,37.0099983215332,223.14332580566406,129.8000030517578,88.36000061035156,108.5199966430664,38.349998474121094,225.92333984375,106686700.0,834685.0,3888132.0,69272700.0,64311300.0
2021-04-12,129.87704467773438,78.94275665283203,103.18607330322266,37.13999938964844,233.9933319091797,131.24000549316406,88.94999694824219,108.30000305175781,37.13999938964844,233.9933319091797,132.85000610351562,89.36000061035156,108.69999694824219,38.0,234.93333435058594,130.6300048828125,88.38999938964844,107.9000015258789,36.7599983215332,227.3633270263672,132.52000427246094,89.19999694824219,108.5199966430664,37.959999084472656,228.56666564941406,91420000.0,1048397.0,3064665.0,53428100.0,87407100.0
2021-04-13,133.03390502929688,78.4013900756836,102.69062042236328,38.47999954223633,254.10667419433594,134.42999267578125,88.33999633789062,107.77999877929688,38.47999954223633,254.10667419433594,134.66000366210938,89.55000305175781,108.72000122070312,38.65999984741211,254.3333282470703,131.92999267578125,88.33999633789062,107.54000091552734,37.33000183105469,236.8866729736328,132.44000244140625,88.97000122070312,108.30000305175781,37.47999954223633,237.56666564941406,91266500.0,1033147.0,5614549.0,62005700.0,133958400.0
2021-04-14,130.65879821777344,77.39852142333984,102.25234985351562,37.02000045776367,244.07666015625,132.02999877929688,87.20999908447266,107.31999969482422,37.02000045776367,244.07666015625,135.0,88.0999984741211,107.83999633789062,39.33000183105469,260.2633361816406,131.66000366210938,86.91000366210938,107.26000213623047,36.790000915527344,242.67666625976562,134.94000244140625,88.08000183105469,107.77999877929688,39.22999954223633,256.8999938964844,87222800.0,1193472.0,3925238.0,78454000.0,147052200.0
2021-04-15,133.10316467285156,77.62926483154297,102.78590393066406,35.65999984741211,246.28334045410156,134.5,87.47000122070312,107.87999725341797,35.65999984741211,246.28334045410156,135.0,87.9000015258789,108.04000091552734,37.060001373291016,247.89666748046875,133.63999938964844,87.11000061035156,106.9000015258789,34.560001373291016,240.43666076660156,133.82000732421875,87.4000015258789,107.13999938964844,37.02000045776367,247.6999969482422,89347100.0,937702.0,4042250.0,100437400.0,83546700.0
2021-04-16,132.7667236328125,78.4368896484375,103.56718444824219,36.09000015258789,246.5933380126953,134.16000366210938,88.37999725341797,108.69999694824219,36.09000015258789,246.5933380126953,134.6699981689453,88.86000061035156,108.69999694824219,36.540000915527344,249.80332946777344,133.27999877929688,87.47000122070312,107.62000274658203,34.060001373291016,241.53334045410156,134.3000030517578,87.75,108.0,34.689998626708984,242.88333129882812,84922400.0,2037121.0,7559758.0,84477400.0,83938500.0
2021-04-19,133.43963623046875,77.83338928222656,104.08527374267578,36.779998779296875,238.2100067138672,134.83999633789062,87.69999694824219,106.4800033569336,36.779998779296875,238.2100067138672,135.47000122070312,89.16000366210938,107.0999984741211,37.540000915527344,241.8000030517578,133.33999633789062,87.66000366210938,105.80000305175781,35.36000061035156,230.60000610351562,133.50999450683594,88.9800033569336,106.0999984741211,36.779998779296875,239.86666870117188,94264200.0,918670.0,10697290.0,92190700.0,119058600.0
2021-04-20,131.7275848388672,76.4843978881836,103.57696533203125,36.93000030517578,239.663330078125,133.11000061035156,86.18000030517578,105.95999908447266,36.93000030517578,239.663330078125,135.52999877929688,88.43000030517578,106.63999938964844,37.81999969482422,245.75,131.80999755859375,85.69999694824219,105.87999725341797,35.939998626708984,236.89666748046875,135.02000427246094,87.52999877929688,106.37999725341797,37.16999816894531,239.13999938964844,94812300.0,1712352.0,4887165.0,71208600.0,106827000.0
2021-04-21,132.11355590820312,75.62352752685547,104.53492736816406,38.900001525878906,248.0399932861328,133.5,85.20999908447266,106.94000244140625,38.900001525878906,248.0399932861328,133.75,86.55999755859375,107.16000366210938,38.959999084472656,248.27999877929688,131.3000030517578,83.80999755859375,105.83999633789062,36.15999984741211,232.6666717529297,132.36000061035156,86.5,105.9000015258789,36.529998779296875,234.92333984375,68847100.0,1800624.0,4991698.0,77449200.0,93646500.0
2021-04-22,130.56976318359375,76.4843978881836,107.545654296875,39.56999969482422,239.89666748046875,131.94000244140625,86.18000030517578,110.0199966430664,39.56999969482422,239.89666748046875,134.14999389648438,86.58000183105469,110.91999816894531,40.45000076293945,251.2566680908203,131.41000366210938,85.1500015258789,108.5199966430664,38.4900016784668,239.34666442871094,133.0399932861328,85.54000091552734,109.0,38.9900016784668,247.1666717529297,84566500.0,1104441.0,10963380.0,115802700.0,106770900.0
2021-04-23,132.92501831054688,76.59976959228516,107.17420196533203,41.08000183105469,243.13333129882812,134.32000732421875,86.30999755859375,109.63999938964844,41.08000183105469,243.13333129882812,135.1199951171875,86.87000274658203,110.19999694824219,41.20000076293945,245.7866668701172,132.16000366210938,85.45999908447266,108.81999969482422,39.540000915527344,238.48666381835938,132.16000366210938,85.83999633789062,109.72000122070312,40.20000076293945,239.93333435058594,78657500.0,997022.0,5327566.0,70342400.0,85110000.0
2021-04-26,133.3208770751953,77.02577209472656,106.09893798828125,42.619998931884766,246.06666564941406,134.72000122070312,86.79000091552734,108.54000091552734,42.619998931884766,246.06666564941406,135.05999755859375,86.79000091552734,109.91999816894531,43.220001220703125,249.76666259765625,133.55999755859375,85.79000091552734,108.54000091552734,40.86000061035156,244.20333862304688,134.8300018310547,86.3499984741211,109.58000183105469,41.959999084472656,247.0,66905100.0,948496.0,2932936.0,88233500.0,93115500.0
2021-04-27,132.99432373046875,76.51102447509766,105.68838500976562,41.209999084472656,234.913330078125,134.38999938964844,86.20999908447266,108.12000274658203,41.209999084472656,234.913330078125,135.41000366210938,86.69999694824219,108.81999969482422,43.130001068115234,241.3333282470703,134.11000061035156,85.3499984741211,107.5999984741211,41.02000045776367,234.4499969482422,135.00999450683594,86.69999694824219,108.62000274658203,43.02000045776367,239.32000732421875,66015800.0,642305.0,3402028.0,69998800.0,88311000.0
2021-04-28,132.19271850585938,76.22702026367188,105.94253540039062,41.189998626708984,231.46665954589844,133.5800018310547,85.88999938964844,108.37999725341797,41.189998626708984,231.46665954589844,135.02000427246094,86.55000305175781,108.58000183105469,41.95000076293945,236.1666717529297,133.0800018310547,85.88999938964844,107.55999755859375,40.439998626708984,231.1999969482422,134.30999755859375,86.55000305175781,108.0199966430664,40.7400016784668,232.1366729736328,107760100.0,798454.0,4270140.0,57639600.0,66813000.0
2021-04-29,132.09376525878906,74.37216186523438,106.70500183105469,38.9900016784668,225.6666717529297,133.47999572753906,83.80000305175781,109.16000366210938,38.9900016784668,225.6666717529297,137.07000732421875,85.83000183105469,109.26000213623047,41.4900016784668,234.0833282470703,132.4499969482422,83.06999969482422,108.27999877929688,38.72999954223633,222.8333282470703,136.47000122070312,85.79000091552734,108.27999877929688,41.380001068115234,233.1699981689453,151101000.0,1494900.0,3838495.0,82660700.0,86536200.0
2021-04-30,130.09474182128906,74.01715850830078,106.43128967285156,39.84000015258789,236.47999572753906,131.4600067138672,83.4000015258789,108.87999725341797,39.84000015258789,236.47999572753906,133.55999755859375,84.94000244140625,109.91999816894531,41.220001220703125,238.49000549316406,131.07000732421875,83.36000061035156,108.87999725341797,37.349998474121094,222.04666137695312,131.77999877929688,84.0,109.5,37.72999954223633,222.52999877929688,109839500.0,1111553.0,3937844.0,116728700.0,122276100.0
2021-05-03,131.16351318359375,74.66503143310547,106.74409484863281,39.540000915527344,228.3000030517578,132.5399932861328,84.12999725341797,109.19999694824219,39.540000915527344,228.3000030517578,134.07000732421875,84.55000305175781,109.73999786376953,41.45000076293945,235.3333282470703,131.8300018310547,83.58000183105469,108.69999694824219,39.310001373291016,226.8333282470703,132.0399932861328,83.80999755859375,109.0999984741211,40.34000015258789,234.60000610351562,75135100.0,812468.0,2835058.0,80089600.0,81129300.0
2021-05-04,126.52223205566406,72.64154052734375,105.531982421875,37.93000030517578,224.53334045410156,127.8499984741211,81.8499984741211,107.95999908447266,37.93000030517578,224.53334045410156,131.49000549316406,84.54000091552734,109.5,39.31999969482422,227.81666564941406,126.69999694824219,81.61000061035156,107.81999969482422,36.91999816894531,219.23333740234375,131.19000244140625,84.38999938964844,109.4000015258789,38.9900016784668,226.31333923339844,137564700.0,1559872.0,3872290.0,78256800.0,89217900.0
2021-05-05,126.76963806152344,73.63552856445312,106.27489471435547,37.709999084472656,223.64666748046875,128.10000610351562,82.97000122070312,108.72000122070312,37.709999084472656,223.64666748046875,130.4499969482422,83.18000030517578,109.08000183105469,38.70000076293945,228.43333435058594,127.97000122070312,81.37999725341797,107.72000122070312,37.34000015258789,222.44667053222656,129.1999969482422,82.05000305175781,107.77999877929688,38.34000015258789,227.02000427246094,84000900.0,1631218.0,3213976.0,56336200.0,65705700.0
2021-05-06,128.3926239013672,74.0082778930664,106.45084381103516,36.68000030517578,221.17999267578125,129.74000549316406,83.38999938964844,108.9000015258789,36.68000030517578,221.17999267578125,129.75,84.16999816894531,109.45999908447266,38.040000915527344,227.0066680908203,127.12999725341797,82.69999694824219,108.62000274658203,35.77000045776367,216.6666717529297,127.88999938964844,83.11000061035156,109.0,37.4900016784668,226.9199981689453,78128300.0,1111585.0,3060328.0,71656000.0,83353800.0
2021-05-07,129.07659912109375,74.23015594482422,106.66590118408203,36.939998626708984,224.1233367919922,130.2100067138672,83.63999938964844,109.12000274658203,36.939998626708984,224.1233367919922,131.25999450683594,85.16999816894531,109.45999908447266,38.040000915527344,230.0,129.47999572753906,82.5,108.5,36.619998931884766,220.07333374023438,130.85000610351562,82.9800033569336,109.4000015258789,37.16999816894531,221.93333435058594,78973300.0,1393615.0,5217892.0,55551700.0,70407600.0
2021-05-10,125.74584197998047,75.5969009399414,106.54859161376953,34.33000183105469,209.67999267578125,126.8499984741211,85.18000030517578,109.0,34.33000183105469,209.67999267578125,129.5399932861328,85.2300033569336,109.12000274658203,36.790000915527344,221.68333435058594,126.80999755859375,83.9800033569336,108.26000213623047,34.29999923706055,209.20333862304688,129.41000366210938,84.41999816894531,108.87999725341797,36.779998779296875,221.63333129882812,88071200.0,1018526.0,2451191.0,92293900.0,94177200.0
2021-05-11,124.81403350830078,74.74491119384766,105.8056869506836,34.869998931884766,205.73333740234375,125.91000366210938,84.22000122070312,108.23999786376953,34.869998931884766,205.73333740234375,126.2699966430664,84.69000244140625,108.95999908447266,35.459999084472656,209.03334045410156,122.7699966430664,83.36000061035156,107.94000244140625,32.20000076293945,198.53334045410156,123.5,84.25,108.91999816894531,32.45000076293945,199.74667358398438,126142800.0,1164796.0,3905188.0,113418900.0,139511700.0
2021-05-12,121.70135498046875,74.97566223144531,105.98163604736328,33.68000030517578,196.6300048828125,122.7699966430664,84.4800033569336,108.41999816894531,33.68000030517578,196.6300048828125,124.63999938964844,84.75,109.0199966430664,35.130001068115234,206.80332946777344,122.25,83.0,108.13999938964844,33.47999954223633,195.58999633789062,123.4000015258789,84.0,108.23999786376953,34.380001068115234,200.8300018310547,112172300.0,1109062.0,2845623.0,75993700.0,101470800.0
2021-05-13,123.8822021484375,74.31287384033203,,31.219999313354492,190.56333923339844,124.97000122070312,81.8499984741211,,31.219999313354492,190.56333923339844,126.1500015258789,82.37000274658203,,34.27000045776367,202.15333557128906,124.26000213623047,79.76000213623047,,30.709999084472656,186.5500030517578,124.58000183105469,82.37000274658203,,33.849998474121094,200.51333618164062,105861300.0,1417327.0,,113686700.0,132554700.0
2021-05-14,126.34061431884766,77.7798843383789,106.3921890258789,33.41999816894531,196.5800018310547,127.44999694824219,83.68000030517578,108.83999633789062,33.41999816894531,196.5800018310547,127.88999938964844,83.72000122070312,109.58000183105469,33.689998626708984,197.6233367919922,125.8499984741211,81.69999694824219,108.66000366210938,31.559999465942383,190.15333557128906,126.25,82.9000015258789,109.5,31.940000534057617,194.47000122070312,81918000.0,1254941.0,2690079.0,80214300.0,100112700.0
2021-05-17,125.1708755493164,78.71866607666016,107.15465545654297,33.810001373291016,192.27667236328125,126.2699966430664,84.69000244140625,109.62000274658203,33.810001373291016,192.27667236328125,126.93000030517578,85.0199966430664,109.9800033569336,34.15999984741211,196.57666015625,125.16999816894531,83.83000183105469,108.63999938964844,32.81999969482422,187.06666564941406,126.81999969482422,83.83000183105469,108.73999786376953,33.33000183105469,191.85000610351562,74244600.0,1107537.0,4533945.0,64020000.0,97171200.0
2021-05-18,123.76324462890625,79.0718765258789,106.95914459228516,34.189998626708984,192.6233367919922,124.8499984741211,85.06999969482422,109.41999816894531,34.189998626708984,192.6233367919922,126.98999786376953,86.22000122070312,110.33999633789062,34.779998779296875,198.75,124.77999877929688,83.9800033569336,109.16000366210938,33.2599983215332,187.7933349609375,126.55999755859375,85.48999786376953,109.72000122070312,34.0099983215332,189.3333282470703,63342900.0,1173807.0,4642989.0,64929500.0,110491800.0
2021-05-19,123.60464477539062,77.79846954345703,106.88094329833984,33.459999084472656,187.82000732421875,124.69000244140625,83.69999694824219,109.33999633789062,33.459999084472656,187.82000732421875,124.91999816894531,84.58000183105469,109.87999725341797,33.459999084472656,188.73666381835938,122.86000061035156,82.80000305175781,108.69999694824219,32.59000015258789,182.32666015625,123.16000366210938,84.19999694824219,108.80000305175781,32.97999954223633,184.18333435058594,92612000.0,1182500.0,3225893.0,68799800.0,118735200.0
2021-05-20,126.20183563232422,78.71866607666016,107.95620727539062,34.33000183105469,195.5933380126953,127.30999755859375,84.69000244140625,110.44000244140625,34.33000183105469,195.5933380126953,127.72000122070312,84.69000244140625,110.5,34.5099983215332,196.28334045410156,125.0999984741211,83.30000305175781,109.41999816894531,33.63999938964844,190.35667419433594,125.2300033569336,84.4000015258789,109.69999694824219,33.97999954223633,191.6666717529297,76857100.0,1309342.0,2980237.0,48991700.0,92463300.0
2021-05-21,124.33820343017578,79.28565979003906,108.05396270751953,34.060001373291016,193.6266632080078,125.43000030517578,85.30000305175781,110.54000091552734,34.060001373291016,193.6266632080078,128.0,86.29000091552734,111.13999938964844,34.779998779296875,198.89332580566406,125.20999908447266,84.91999816894531,110.08000183105469,33.869998931884766,193.3333282470703,127.81999969482422,85.5999984741211,110.5,34.65999984741211,198.70333862304688,79295400.0,1436621.0,3152100.0,49568800.0,78091800.0
2021-05-24,125.99366760253906,,,35.88999938964844,202.14666748046875,127.0999984741211,,,35.88999938964844,202.14666748046875,127.94000244140625,,,36.4900016784668,204.82666015625,125.94000244140625,,,33.560001373291016,191.21665954589844,126.01000213623047,,,34.2599983215332,193.86666870117188,63092900.0,,,67244400.0,103674300.0
2021-05-25,125.79541015625,79.72251892089844,109.10967254638672,36.06999969482422,201.56333923339844,126.9000015258789,85.7699966430664,111.62000274658203,36.06999969482422,201.56333923339844,128.32000732421875,86.66999816894531,112.26000213623047,37.63999938964844,204.663330078125,126.31999969482422,85.47000122070312,110.45999908447266,35.689998626708984,198.57000732421875,127.81999969482422,86.0,110.5,36.31999969482422,202.43666076660156,72009500.0,1215260.0,3673315.0,76628000.0,84017700.0
2021-05-26,125.74584197998047,80.2337417602539,109.26606750488281,37.7599983215332,206.3766632080078,126.8499984741211,86.31999969482422,111.77999877929688,37.7599983215332,206.3766632080078,127.38999938964844,86.5,112.72000122070312,38.08000183105469,208.72332763671875,126.41999816894531,85.25,111.55999755859375,36.06999969482422,200.5,126.95999908447266,86.22000122070312,111.83999633789062,36.25,202.52000427246094,56575900.0,840228.0,2602442.0,55929000.0,85917900.0
2021-05-27,124.18951416015625,81.49784851074219,108.11260986328125,38.90999984741211,210.28334045410156,125.27999877929688,87.68000030517578,110.5999984741211,38.90999984741211,210.28334045410156,127.63999938964844,87.80999755859375,111.5999984741211,38.97999954223633,210.3766632080078,125.08000183105469,85.72000122070312,110.55999755859375,37.18000030517578,205.40333557128906,126.44000244140625,86.33999633789062,111.5199966430664,37.95000076293945,206.74667358398438,94625600.0,1633744.0,4861551.0,53064400.0,79111800.0
2021-05-28,123.52533721923828,81.06098937988281,108.62091827392578,38.619998931884766,208.4066619873047,124.61000061035156,87.20999908447266,111.12000274658203,38.619998931884766,208.4066619873047,125.80000305175781,87.95999908447266,111.45999908447266,39.7599983215332,211.8633270263672,124.55000305175781,87.13999938964844,110.05999755859375,38.16999816894531,207.4600067138672,125.56999969482422,87.81999969482422,110.18000030517578,38.7400016784668,209.5,71311100.0,970900.0,2474499.0,58236000.0,68211000.0
2021-05-31,,80.58694458007812,108.21035766601562,,,,86.69999694824219,110.69999694824219,,,,87.26000213623047,111.55999755859375,,,,86.31999969482422,110.5199966430664,,,,86.4800033569336,110.95999908447266,,,,607470.0,1574474.0,,
2021-06-01,123.1982192993164,82.73407745361328,108.28855895996094,42.34000015258789,207.96665954589844,124.27999877929688,89.01000213623047,110.77999877929688,42.34000015258789,207.96665954589844,125.3499984741211,89.36000061035156,111.37999725341797,42.439998626708984,211.26666259765625,123.94000244140625,87.66999816894531,110.19999694824219,39.939998626708984,206.85000610351562,125.08000183105469,87.66999816894531,111.0,39.9900016784668,209.26666259765625,67637100.0,1163996.0,2997198.0,101544100.0,54254700.0
2021-06-02,123.97142791748047,83.93312072753906,109.01191711425781,41.15999984741211,201.7066650390625,125.05999755859375,90.30000305175781,111.5199966430664,41.15999984741211,201.7066650390625,125.23999786376953,90.63999938964844,111.91999816894531,42.880001068115234,207.7866668701172,124.05000305175781,88.83000183105469,110.69999694824219,40.95000076293945,199.7133331298828,124.27999877929688,89.22000122070312,110.69999694824219,42.150001525878906,206.7100067138672,59278900.0,1217637.0,3293372.0,66383500.0,69908400.0
2021-06-03,122.46465301513672,87.25140380859375,109.30516815185547,40.900001525878906,190.94667053222656,123.54000091552734,93.87000274658203,111.81999969482422,40.900001525878906,190.94667053222656,124.8499984741211,94.19999694824219,111.95999908447266,42.369998931884766,201.51666259765625,123.12999725341797,90.37000274658203,111.31999969482422,40.310001373291016,190.4066619873047,124.68000030517578,90.5,111.44000244140625,40.68000030517578,200.60000610351562,76229200.0,1908125.0,2033516.0,62437200.0,90335700.0
2021-06-04,124.79419708251953,87.74403381347656,110.36088562011719,41.939998626708984,199.68333435058594,125.88999938964844,94.4000015258789,112.9000015258789,41.939998626708984,199.68333435058594,126.16000366210938,95.30000305175781,112.9000015258789,42.33000183105469,200.20333862304688,123.8499984741211,93.68000030517578,111.69999694824219,41.150001525878906,192.39999389648438,124.06999969482422,94.0,111.86000061035156,41.43000030517578,193.23666381835938,75169300.0,1551957.0,2374083.0,40993600.0,72110700.0
2021-06-07,124.80411529541016,89.12897491455078,110.28268432617188,43.68000030517578,201.7100067138672,125.9000015258789,95.88999938964844,112.81999969482422,43.68000030517578,201.7100067138672,126.31999969482422,95.88999938964844,113.19999694824219,43.900001525878906,203.3333282470703,124.83000183105469,94.16999816894531,112.62000274658203,41.439998626708984,194.2933349609375,126.16999816894531,94.7699966430664,112.73999786376953,41.66999816894531,197.27667236328125,71057600.0,1111346.0,2175572.0,53261300.0,67631100.0
2021-06-08,125.63680267333984,88.78506469726562,110.84963989257812,43.560001373291016,201.19667053222656,126.73999786376953,95.5199966430664,113.4000015258789,43.560001373291016,201.19667053222656,128.4600067138672,96.0,113.73999786376953,44.88999938964844,207.69667053222656,126.20999908447266,94.22000122070312,112.81999969482422,42.81999969482422,198.5,126.5999984741211,95.87000274658203,113.0,44.459999084472656,207.6699981689453,74403800.0,1282271.0,3685162.0,50332300.0,78160200.0
2021-06-09,126.02339935302734,87.929931640625,111.35794067382812,42.7400016784668,199.5933380126953,127.12999725341797,94.5999984741211,113.91999816894531,42.7400016784668,199.5933380126953,127.75,96.38999938964844,113.91999816894531,44.439998626708984,203.92999267578125,126.5199966430664,93.95999908447266,112.9000015258789,42.72999954223633,199.2100067138672,127.20999908447266,95.4000015258789,113.27999877929688,43.529998779296875,200.72332763671875,56877900.0,1109590.0,2530270.0,36364000.0,49753800.0
2021-06-10,125.01229095458984,86.3033218383789,111.18199157714844,42.7599983215332,203.3733367919922,126.11000061035156,92.8499984741211,113.73999786376953,42.7599983215332,203.3733367919922,128.19000244140625,94.2699966430664,114.0999984741211,43.43000030517578,205.52999877929688,125.94000244140625,92.83999633789062,113.27999877929688,42.15999984741211,200.1666717529297,127.0199966430664,94.0999984741211,113.81999969482422,42.66999816894531,201.2933349609375,71186400.0,1300015.0,2932131.0,34757300.0,71758800.0
2021-06-11,126.24148559570312,88.06005859375,111.26019287109375,45.68000030517578,203.29666137695312,127.3499984741211,94.73999786376953,113.81999969482422,45.68000030517578,203.29666137695312,127.44000244140625,94.83999633789062,114.30000305175781,46.2599983215332,204.18666076660156,126.0999984741211,92.70999908447266,113.72000122070312,42.7599983215332,200.5066680908203,126.52999877929688,93.16999816894531,113.80000305175781,42.93000030517578,203.41000366210938,53522400.0,941041.0,2183478.0,85733900.0,48615900.0
2021-06-14,129.34423828125,88.10653686523438,111.26019287109375,46.54999923706055,205.89666748046875,130.47999572753906,94.79000091552734,113.81999969482422,46.54999923706055,205.89666748046875,130.5399932861328,95.16999816894531,114.16000366210938,47.25,208.49667358398438,127.06999969482422,94.19000244140625,113.18000030517578,45.58000183105469,203.05999755859375,127.81999969482422,94.75,113.81999969482422,45.95000076293945,204.07666015625,96906500.0,1093509.0,3108150.0,65288400.0,61272000.0
2021-06-15,128.5115509033203,87.75333404541016,112.02265167236328,45.150001525878906,199.7866668701172,129.63999938964844,94.41000366210938,114.5999984741211,45.150001525878906,199.7866668701172,130.60000610351562,94.91000366210938,115.30000305175781,46.380001068115234,205.59666442871094,129.38999938964844,94.13999938964844,114.0,45.040000915527344,199.41000366210938,129.94000244140625,94.86000061035156,114.0,46.209999084472656,205.56333923339844,62746300.0,1248131.0,5336318.0,44755600.0,53292300.0
2021-06-16,129.01710510253906,86.42415618896484,112.1790542602539,45.02000045776367,201.6233367919922,130.14999389648438,92.9800033569336,114.76000213623047,45.02000045776367,201.6233367919922,130.88999938964844,95.25,115.16000366210938,45.130001068115234,202.8333282470703,128.4600067138672,92.5199966430664,114.36000061035156,43.77000045776367,197.8333282470703,130.3699951171875,94.86000061035156,114.5,44.22999954223633,199.17999267578125,91815000.0,1348477.0,3407363.0,47381500.0,66432300.0
2021-06-17,130.64283752441406,86.68441772460938,112.8633041381836,47.36000061035156,205.53334045410156,131.7899932861328,93.26000213623047,115.45999908447266,47.36000061035156,205.53334045410156,132.5500030517578,94.19999694824219,115.45999908447266,47.7599983215332,207.1566619873047,129.64999389648438,91.41999816894531,113.72000122070312,44.86000061035156,200.44667053222656,129.8000030517578,92.37000274658203,114.36000061035156,45.04999923706055,200.6300048828125,96721700.0,1023587.0,4884666.0,64895500.0,68104200.0
